,pred
4797,0.5343321
4798,0.4988436
4799,0.33649987
4800,0.48856544
4801,0.5739768
4802,0.57822645
4803,0.61388505
4804,0.47212264
4805,0.415728
4806,0.5066666
4807,0.42285737
4808,0.48201126
4809,0.4594454
4810,0.5358979
4811,0.3854728
4812,0.43534315
4813,0.30997422
4814,0.37714782
4815,0.6094088
4816,0.5707551
4817,0.3633345
4818,0.5239072
4819,0.604418
4820,0.36249003
4821,0.3108071
4822,0.5775597
4823,0.5483151
4824,0.5345236
4825,0.33218738
4826,0.5519006
4827,0.3887893
4828,0.5194412
4829,0.57599
4830,0.5202463
4831,0.31661958
4832,0.5448401
4833,0.37047273
4834,0.71087813
4835,0.52180123
4836,0.34842664
4837,0.5557985
4838,0.5953228
4839,0.46780953
4840,0.41417748
4841,0.7181289
4842,0.45641473
4843,0.4001532
4844,0.45196024
4845,0.46499932
4846,0.514935
4847,0.64420307
4848,0.77282715
4849,0.6107835
4850,0.47299042
4851,0.6379743
4852,0.32230794
4853,0.6908615
4854,0.45274556
4855,0.4951754
4856,0.595767
4857,0.4679054
4858,0.4064948
4859,0.45322973
4860,0.5246561
4861,0.31706256
4862,0.48120576
4863,0.45661533
4864,0.49380794
4865,0.40652525
4866,0.3852254
4867,0.5428367
4868,0.40403092
4869,0.58924675
4870,0.50553656
4871,0.48064557
4872,0.5910484
4873,0.19658221
4874,0.43245095
4875,0.29414833
4876,0.4895656
4877,0.6382868
4878,0.57510847
4879,0.6627762
4880,0.6205379
4881,0.6605202
4882,0.5886893
4883,0.6949682
4884,0.5435347
4885,0.50530225
4886,0.45752394
4887,0.38425726
4888,0.64092714
4889,0.73204505
4890,0.49104688
4891,0.57267815
4892,0.63144684
4893,0.31946242
4894,0.34369624
4895,0.80293286
4896,0.30562472
4897,0.52257717
4898,0.29562396
4899,0.4670584
4900,0.4988823
4901,0.6780432
4902,0.6377052
4903,0.3351544
4904,0.5460704
4905,0.4973992
4906,0.7563571
4907,0.45957002
4908,0.38514262
4909,0.74541587
4910,0.5914022
4911,0.53427696
4912,0.5491141
4913,0.35554957
4914,0.4559141
4915,0.5642674
4916,0.4037771
4917,0.445801
4918,0.6824954
4919,0.40570518
4920,0.5638542
4921,0.5337122
4922,0.4380648
4923,0.65898794
4924,0.5405589
4925,0.4683681
4926,0.579533
4927,0.35453624
4928,0.37906364
4929,0.52301913
4930,0.4577642
4931,0.34798163
4932,0.6321623
4933,0.36067536
4934,0.39740968
4935,0.43967617
4936,0.37244782
4937,0.6916507
4938,0.4291483
4939,0.50518286
4940,0.5454882
4941,0.6101412
4942,0.5797967
4943,0.5021023
4944,0.47335693
4945,0.3606457
4946,0.60841507
4947,0.5136902
4948,0.35396883
4949,0.59508735
4950,0.4211831
4951,0.36337653
4952,0.3994286
4953,0.21531162
4954,0.57757014
4955,0.4778837
4956,0.561624
4957,0.49312797
4958,0.47417772
4959,0.39962137
4960,0.5729573
4961,0.5297193
4962,0.66157216
4963,0.73085314
4964,0.51185876
4965,0.5544407
4966,0.4690008
4967,0.43851823
4968,0.37720054
4969,0.38192484
4970,0.4277414
4971,0.23386702
4972,0.4366616
4973,0.65042603
4974,0.59837675
4975,0.3707899
4976,0.49991882
4977,0.34785336
4978,0.39085114
4979,0.56421113
4980,0.5984058
4981,0.6554157
4982,0.18568845
4983,0.32485652
4984,0.39871567
4985,0.38623866
4986,0.51081795
4987,0.21326639
4988,0.5824385
4989,0.7841131
4990,0.6696242
4991,0.41370237
4992,0.64763165
4993,0.57058984
4994,0.16224003
4995,0.6883531
4996,0.5696044
4997,0.49039468
4998,0.5355575
4999,0.5417894
5000,0.5230998
5001,0.5746472
5002,0.603249
5003,0.6038528
5004,0.62822413
5005,0.5673035
5006,0.45633006
5007,0.4438766
5008,0.46361977
5009,0.5202463
5010,0.4215498
5011,0.39676082
5012,0.3386801
5013,0.23052046
5014,0.40314314
5015,0.5317601
5016,0.33655456
5017,0.5303589
5018,0.42569837
5019,0.4961769
5020,0.4562328
5021,0.40285748
5022,0.5870101
5023,0.51465863
5024,0.58663136
5025,0.52891004
5026,0.52675647
5027,0.379767
5028,0.5879044
5029,0.35821137
5030,0.722711
5031,0.42314315
5032,0.5596317
5033,0.4380648
5034,0.5100967
5035,0.53987294
5036,0.46671316
5037,0.38968047
5038,0.4104468
5039,0.4001532
5040,0.42389083
5041,0.5274708
5042,0.3466595
5043,0.5345557
5044,0.4597343
5045,0.73219585
5046,0.5267813
5047,0.56098825
5048,0.27757466
5049,0.5294853
5050,0.65623856
5051,0.6082071
5052,0.5473115
5053,0.49715137
5054,0.47129935
5055,0.56186676
5056,0.47628632
5057,0.8781136
5058,0.3920279
5059,0.4048113
5060,0.43150467
5061,0.4645815
5062,0.5058695
5063,0.51537573
5064,0.5793451
5065,0.5558869
5066,0.39740968
5067,0.43361798
5068,0.45770946
5069,0.42214522
5070,0.46439075
5071,0.5785381
5072,0.64587104
5073,0.73434305
5074,0.5294853
5075,0.3593521
5076,0.36360982
5077,0.556747
5078,0.52847826
5079,0.45096502
5080,0.44222555
5081,0.3652754
5082,0.48832324
5083,0.48885882
5084,0.56376046
5085,0.43087956
5086,0.49026427
5087,0.66428906
5088,0.65039283
5089,0.5142166
5090,0.57297885
5091,0.67485076
5092,0.29562396
5093,0.37159833
5094,0.43371466
5095,0.64748436
5096,0.5607874
5097,0.7429017
5098,0.53621405
5099,0.5474457
5100,0.5553296
5101,0.57743496
5102,0.5019016
5103,0.3782304
5104,0.11869705
5105,0.2664956
5106,0.40022328
5107,0.56653494
5108,0.4269987
5109,0.4390847
5110,0.4276255
5111,0.4265778
5112,0.65924793
5113,0.40314314
5114,0.6543066
5115,0.3179182
5116,0.4757396
5117,0.720015
5118,0.48724875
5119,0.5491784
5120,0.51108843
5121,0.64934945
5122,0.39484754
5123,0.5089989
5124,0.51030153
5125,0.43026778
5126,0.5213196
5127,0.66817886
5128,0.14126962
5129,0.29246962
5130,0.57031304
5131,0.53712136
5132,0.4543152
5133,0.56815165
5134,0.45802242
5135,0.42154875
5136,0.47705764
5137,0.3766162
5138,0.6027639
5139,0.48014107
5140,0.3168498
5141,0.3560027
5142,0.5629259
5143,0.5247839
5144,0.7019117
5145,0.5620838
5146,0.3438407
5147,0.44108197
5148,0.57656944
5149,0.5863467
5150,0.649139
5151,0.63116974
5152,0.58340037
5153,0.56969994
5154,0.3987448
5155,0.60949963
5156,0.34046492
5157,0.56267345
5158,0.46985123
5159,0.48781538
5160,0.46157414
5161,0.44116372
5162,0.3383586
5163,0.16648985
5164,0.43601233
5165,0.56129545
5166,0.43342313
5167,0.5667692
5168,0.5229599
5169,0.53456914
5170,0.46725243
5171,0.6028614
5172,0.13831887
5173,0.63283056
5174,0.47591776
5175,0.5340753
5176,0.52180123
5177,0.47054675
5178,0.46931785
5179,0.53091913
5180,0.39849588
5181,0.19658221
5182,0.56852764
5183,0.56735927
5184,0.4123425
5185,0.51843995
5186,0.46129006
5187,0.43392217
5188,0.40978
5189,0.5722753
5190,0.5597304
5191,0.5153728
5192,0.4376357
5193,0.40488186
5194,0.62549925
5195,0.3882075
5196,0.5189559
5197,0.46537316
5198,0.39237252
5199,0.56336653
5200,0.56571144
5201,0.5035604
5202,0.50518286
5203,0.40553075
5204,0.6738688
5205,0.5629891
5206,0.62536925
5207,0.5911354
5208,0.43670997
5209,0.5388048
5210,0.46751904
5211,0.46751904
5212,0.33039
5213,0.33750418
5214,0.57514566
5215,0.55939955
5216,0.41046348
5217,0.52670705
5218,0.5760253
5219,0.64587104
5220,0.35521066
5221,0.501245
5222,0.51303047
5223,0.51739365
5224,0.5504278
5225,0.47700104
5226,0.62866265
5227,0.38638783
5228,0.51465726
5229,0.33443916
5230,0.4684645
5231,0.49110124
5232,0.6985302
5233,0.35527566
5234,0.3503498
5235,0.3945615
5236,0.6426825
5237,0.5587651
5238,0.52560633
5239,0.50257117
5240,0.5286302
5241,0.5137742
5242,0.56002367
5243,0.5099126
5244,0.6157816
5245,0.5031886
5246,0.4658586
5247,0.4069513
5248,0.3344264
5249,0.5648572
5250,0.5189369
5251,0.48864877
5252,0.45031115
5253,0.43790546
5254,0.69696635
5255,0.35842976
5256,0.4979903
5257,0.5198709
5258,0.6306946
5259,0.5969215
5260,0.54875946
5261,0.51684433
5262,0.66983384
5263,0.41556835
5264,0.69201565
5265,0.5308981
5266,0.46763876
5267,0.37749022
5268,0.52404696
5269,0.69046074
5270,0.49817765
5271,0.6386373
5272,0.50273013
5273,0.64715827
5274,0.49769822
5275,0.5631435
5276,0.53204834
5277,0.40285748
5278,0.5069489
5279,0.44461942
5280,0.65408903
5281,0.5760905
5282,0.56922364
5283,0.63525736
5284,0.47777843
5285,0.72314245
5286,0.43374762
5287,0.52820945
5288,0.8464847
5289,0.59005094
5290,0.36722657
5291,0.537704
5292,0.64234895
5293,0.28473356
5294,0.39296684
5295,0.45349947
5296,0.47456574
5297,0.54163706
5298,0.55470836
5299,0.567072
5300,0.41694954
5301,0.501245
5302,0.54018265
5303,0.53346235
5304,0.37709752
5305,0.6053994
5306,0.45274556
5307,0.40978
5308,0.47482598
5309,0.5710334
5310,0.5477744
5311,0.55373085
5312,0.42214522
5313,0.24924009
5314,0.4368815
5315,0.185866
5316,0.6172187
5317,0.43281013
5318,0.46493137
5319,0.39115995
5320,0.52547234
5321,0.57244
5322,0.4097172
5323,0.55031013
5324,0.61581403
5325,0.58283067
5326,0.40026605
5327,0.4906623
5328,0.6344799
5329,0.6192247
5330,0.548539
5331,0.50412035
5332,0.37590104
5333,0.5019016
5334,0.7571866
5335,0.47251448
5336,0.6972192
5337,0.61265963
5338,0.47602394
5339,0.41370237
5340,0.48147687
5341,0.49100727
5342,0.45777652
5343,0.54150176
5344,0.4459248
5345,0.49451068
5346,0.53093857
5347,0.15184727
5348,0.44395238
5349,0.7423403
5350,0.4928875
5351,0.55081755
5352,0.38202596
5353,0.681349
5354,0.35447943
5355,0.5144999
5356,0.5992281
5357,0.4873266
5358,0.45777652
5359,0.5289097
5360,0.3718577
5361,0.48864877
5362,0.40292537
5363,0.5205877
5364,0.50412035
5365,0.41972643
5366,0.5232451
5367,0.59022325
5368,0.50025225
5369,0.53698415
5370,0.48815376
5371,0.4831564
5372,0.47628513
5373,0.54754245
5374,0.633466
5375,0.3816501
5376,0.47591776
5377,0.51061594
5378,0.5686914
5379,0.41849014
5380,0.412665
5381,0.33856225
5382,0.46157414
5383,0.63116974
5384,0.6677468
5385,0.51105505
5386,0.68162346
5387,0.4571364
5388,0.47943023
5389,0.51875556
5390,0.5237791
5391,0.5193983
5392,0.63412994
5393,0.52638215
5394,0.5735032
5395,0.518571
5396,0.35982114
5397,0.3945615
5398,0.5665161
5399,0.5227559
5400,0.35322294
5401,0.3421246
5402,0.5109537
5403,0.3746607
5404,0.6468527
5405,0.3696416
5406,0.5680647
5407,0.4988436
5408,0.5843572
5409,0.46186978
5410,0.61913365
5411,0.5232451
5412,0.32974434
5413,0.61019593
5414,0.38724464
5415,0.5539817
5416,0.5722094
5417,0.4368815
5418,0.62608784
5419,0.5249528
5420,0.36965248
5421,0.6192603
5422,0.47290924
5423,0.5978903
5424,0.5112251
5425,0.5478048
5426,0.61257833
5427,0.47045025
5428,0.5249132
5429,0.4986735
5430,0.1722335
5431,0.57267815
5432,0.7286324
5433,0.44712707
5434,0.5008682
5435,0.5466563
5436,0.6388688
5437,0.47000068
5438,0.5623178
5439,0.46501952
5440,0.54190576
5441,0.5713556
5442,0.46817145
5443,0.505488
5444,0.4119108
5445,0.43539816
5446,0.6526721
5447,0.5144413
5448,0.5001946
5449,0.3893807
5450,0.61407006
5451,0.5242159
5452,0.4889671
5453,0.285429
5454,0.7327964
5455,0.55081755
5456,0.14658336
5457,0.43250546
5458,0.63517934
5459,0.5964642
5460,0.36006564
5461,0.6088706
5462,0.6449196
5463,0.42752194
5464,0.74395084
5465,0.2961628
5466,0.46751904
5467,0.5303589
5468,0.6115606
5469,0.35202968
5470,0.7181289
5471,0.62581575
5472,0.72580177
5473,0.5164938
5474,0.44481403
5475,0.45099112
5476,0.46638456
5477,0.5793451
5478,0.38156256
5479,0.29061854
5480,0.37388873
5481,0.6316956
5482,0.6603535
5483,0.5193983
5484,0.5636737
5485,0.5108062
5486,0.49337602
5487,0.53904605
5488,0.4854727
5489,0.7154883
5490,0.46191126
5491,0.4520715
5492,0.45754075
5493,0.45016205
5494,0.5095046
5495,0.48811433
5496,0.47447705
5497,0.49315757
5498,0.34421572
5499,0.35557625
5500,0.47443452
5501,0.3690372
5502,0.7200993
5503,0.58938587
5504,0.57637656
5505,0.64723617
5506,0.51016754
5507,0.5763923
5508,0.5594682
5509,0.61547357
5510,0.68068695
5511,0.38407788
5512,0.72652817
5513,0.45469415
5514,0.56044966
5515,0.5964642
5516,0.62960094
5517,0.31805137
5518,0.6514776
5519,0.5302384
5520,0.5521874
5521,0.36231363
5522,0.42433515
5523,0.39419866
5524,0.540974
5525,0.47741857
5526,0.46763876
5527,0.61257833
5528,0.5416423
5529,0.47426856
5530,0.5757437
5531,0.41579387
5532,0.49492496
5533,0.5800206
5534,0.42437097
5535,0.6144176
5536,0.66983384
5537,0.6062427
5538,0.20691022
5539,0.52093613
5540,0.36629367
5541,0.49744093
5542,0.45192283
5543,0.32296622
5544,0.45871854
5545,0.57342976
5546,0.6512843
5547,0.360225
5548,0.47187495
5549,0.5069373
5550,0.5398002
5551,0.56813544
5552,0.62180185
5553,0.36625084
5554,0.59020275
5555,0.615343
5556,0.42309874
5557,0.29314286
5558,0.4366714
5559,0.61848927
5560,0.25407094
5561,0.5448401
5562,0.47099465
5563,0.46471703
5564,0.62422717
5565,0.59878474
5566,0.54480475
5567,0.5587651
5568,0.4424182
5569,0.6960546
5570,0.518571
5571,0.40026605
5572,0.22140606
5573,0.45491928
5574,0.3503498
5575,0.34798163
5576,0.41144916
5577,0.46157414
5578,0.40026605
5579,0.36022276
5580,0.6301015
5581,0.27344254
5582,0.36260208
5583,0.42364746
5584,0.4659998
5585,0.46493137
5586,0.44263884
5587,0.6568125
5588,0.41663167
5589,0.5323026
5590,0.3153947
5591,0.5184527
5592,0.4257886
5593,0.622699
5594,0.43303785
5595,0.5780296
5596,0.5244769
5597,0.36072353
5598,0.49889216
5599,0.5617515
5600,0.51545787
5601,0.6082071
5602,0.45196024
5603,0.4618831
5604,0.55839837
5605,0.6297356
5606,0.4632508
5607,0.4141601
5608,0.4089015
5609,0.551609
5610,0.48195687
5611,0.5894651
5612,0.54812354
5613,0.23765388
5614,0.47187996
5615,0.52820367
5616,0.33850104
5617,0.3812539
5618,0.5915988
5619,0.48584694
5620,0.4670428
5621,0.4648148
5622,0.33912653
5623,0.3492891
5624,0.50634557
5625,0.5110931
5626,0.65495884
5627,0.63412994
5628,0.63667935
5629,0.54313624
5630,0.45802242
5631,0.58636194
5632,0.54436195
5633,0.5494017
5634,0.42847314
5635,0.18151362
5636,0.540974
5637,0.60724187
5638,0.4632508
5639,0.5895847
5640,0.46088415
5641,0.33427173
5642,0.20963633
5643,0.48237005
5644,0.4821116
5645,0.7601648
5646,0.45196024
5647,0.44891015
5648,0.40876338
5649,0.49751776
5650,0.45316315
5651,0.70436156
5652,0.4668912
5653,0.56117064
5654,0.81981677
5655,0.5488637
5656,0.5661279
5657,0.46638885
5658,0.5456466
5659,0.35554957
5660,0.37725914
5661,0.4719851
5662,0.47182867
5663,0.45168865
5664,0.5555211
5665,0.5165377
5666,0.6066736
5667,0.6514327
5668,0.57330245
5669,0.39684483
5670,0.37631947
5671,0.5508784
5672,0.47970194
5673,0.48892525
5674,0.49481916
5675,0.42046395
5676,0.35333437
5677,0.5076642
5678,0.37244782
5679,0.52301913
5680,0.48677358
5681,0.47058645
5682,0.7640037
5683,0.5698652
5684,0.35957548
5685,0.29696783
5686,0.7468778
5687,0.41156948
5688,0.52685416
5689,0.46325794
5690,0.67886394
5691,0.3886222
5692,0.5103277
5693,0.49215722
5694,0.2566163
5695,0.37901327
5696,0.5468993
5697,0.4602734
5698,0.15126173
5699,0.52685416
5700,0.4941841
5701,0.45096502
5702,0.3837374
5703,0.55931437
5704,0.3170756
5705,0.3409452
5706,0.3690372
5707,0.17478538
5708,0.61283857
5709,0.8315897
5710,0.4439761
5711,0.52926576
5712,0.54505813
5713,0.371854
5714,0.5490721
5715,0.3887893
5716,0.47234824
5717,0.35557625
5718,0.3905268
5719,0.62679744
5720,0.610217
5721,0.38333148
5722,0.603249
5723,0.50473255
5724,0.41445655
5725,0.46342018
5726,0.63859355
5727,0.37737477
5728,0.6272877
5729,0.30137324
5730,0.38370648
5731,0.38141894
5732,0.48228252
5733,0.4880972
5734,0.6194872
5735,0.49141377
5736,0.56600946
5737,0.4228348
5738,0.41378313
5739,0.45933986
5740,0.35286942
5741,0.39867836
5742,0.6738688
5743,0.5951974
5744,0.5474457
5745,0.55222505
5746,0.43975648
5747,0.54768986
5748,0.6156075
5749,0.39981675
5750,0.64670783
5751,0.7353792
5752,0.50520074
5753,0.4242547
5754,0.38407788
5755,0.48650345
5756,0.41714457
5757,0.53393936
5758,0.4745557
5759,0.68709856
5760,0.52720004
5761,0.5050201
5762,0.5678049
5763,0.31182823
5764,0.68244326
5765,0.56492066
5766,0.6389662
5767,0.5108175
5768,0.663366
5769,0.45773664
5770,0.49947247
5771,0.47440428
5772,0.43480927
5773,0.5600577
5774,0.43083283
5775,0.4324615
5776,0.7601648
5777,0.50344896
5778,0.4869378
5779,0.44525415
5780,0.56650966
5781,0.5271588
5782,0.58636194
5783,0.15406384
5784,0.38264254
5785,0.71854293
5786,0.4953629
5787,0.5217338
5788,0.66794705
5789,0.65344214
5790,0.47426856
5791,0.45196024
5792,0.25169674
5793,0.33850104
5794,0.4774519
5795,0.7082677
5796,0.60393614
5797,0.49854618
5798,0.5281676
5799,0.44395238
5800,0.51537573
5801,0.41564092
5802,0.5483923
5803,0.48253864
5804,0.5054264
5805,0.39920142
5806,0.4988823
5807,0.4661612
5808,0.3766162
5809,0.37613562
5810,0.3248757
5811,0.4898994
5812,0.4880972
5813,0.21698327
5814,0.41074604
5815,0.4661612
5816,0.84728444
5817,0.42617708
5818,0.5639776
5819,0.5550161
5820,0.50491893
5821,0.5597304
5822,0.5921796
5823,0.45988068
5824,0.45589682
5825,0.7154251
5826,0.39234865
5827,0.6205379
5828,0.61160576
5829,0.56072366
5830,0.36291376
5831,0.39920142
5832,0.65379494
5833,0.6208531
5834,0.54134625
5835,0.52124923
5836,0.6956572
5837,0.56093276
5838,0.676154
5839,0.5125948
5840,0.38141894
5841,0.41482937
5842,0.4351167
5843,0.53219426
5844,0.47529286
5845,0.32718724
5846,0.45088243
5847,0.67318916
5848,0.4288977
5849,0.62679744
5850,0.47831848
5851,0.3825975
5852,0.5311211
5853,0.5772008
5854,0.72580177
5855,0.4376735
5856,0.59293944
5857,0.53903764
5858,0.41849014
5859,0.41326424
5860,0.6390115
5861,0.52720004
5862,0.36344394
5863,0.52121085
5864,0.5763348
5865,0.4964021
5866,0.4205941
5867,0.43480927
5868,0.45059133
5869,0.36291376
5870,0.41384315
5871,0.46988794
5872,0.5746076
5873,0.430159
5874,0.52411175
5875,0.7036591
5876,0.5504278
5877,0.47596434
5878,0.5842685
5879,0.636131
5880,0.5467819
5881,0.5325328
5882,0.62679744
5883,0.6489982
5884,0.6109082
5885,0.50473255
5886,0.23335479
5887,0.56252086
5888,0.2650529
5889,0.34421477
5890,0.38255256
5891,0.3459145
5892,0.4909859
5893,0.43083283
5894,0.54100096
5895,0.5970379
5896,0.45818192
5897,0.4783724
5898,0.2512224
5899,0.6780432
5900,0.6095671
5901,0.27203274
5902,0.5899707
5903,0.24285989
5904,0.34977493
5905,0.5584503
5906,0.512178
5907,0.53346235
5908,0.5321239
5909,0.3693208
5910,0.6048418
5911,0.51459247
5912,0.4297561
5913,0.4639099
5914,0.22309323
5915,0.47846848
5916,0.31479788
5917,0.7019117
5918,0.52096355
5919,0.65623856
5920,0.48119953
5921,0.38096
5922,0.3005141
5923,0.49718708
5924,0.57267815
5925,0.15935151
5926,0.35355687
5927,0.42741945
5928,0.69372714
5929,0.42123514
5930,0.51516485
5931,0.5159408
5932,0.3346236
5933,0.53752875
5934,0.2129713
5935,0.49670923
5936,0.37462497
5937,0.55553836
5938,0.47219035
5939,0.47045025
5940,0.41822833
5941,0.5594856
5942,0.52110136
5943,0.52257717
5944,0.7154251
5945,0.44900298
5946,0.4799015
5947,0.4665339
5948,0.59886485
5949,0.6142245
5950,0.6386177
5951,0.5151459
5952,0.4440318
5953,0.60610306
5954,0.54515713
5955,0.43361798
5956,0.4145448
5957,0.31401044
5958,0.5314406
5959,0.35957548
5960,0.6021154
5961,0.4750796
5962,0.2913597
5963,0.6614764
5964,0.76697665
5965,0.41495183
5966,0.49481416
5967,0.49284914
5968,0.49284914
5969,0.44535354
5970,0.62226105
5971,0.8077657
5972,0.6531325
5973,0.42989784
5974,0.531498
5975,0.3945615
5976,0.46070755
5977,0.33443606
5978,0.57970744
5979,0.615343
5980,0.6031172
5981,0.22771794
5982,0.50581676
5983,0.4922036
5984,0.52258503
5985,0.5870101
5986,0.7196924
5987,0.67050135
5988,0.655702
5989,0.5201558
5990,0.4399128
5991,0.6213446
5992,0.38233656
5993,0.34642318
5994,0.2961628
5995,0.4716436
5996,0.52889454
5997,0.5224607
5998,0.45627615
5999,0.36329672
6000,0.48929167
6001,0.26498806
6002,0.7294231
6003,0.60108906
6004,0.40978
6005,0.2802536
6006,0.6554157
6007,0.5478048
6008,0.6918927
6009,0.65589714
6010,0.4211831
6011,0.3508276
6012,0.43601233
6013,0.5072322
6014,0.63859355
6015,0.38083953
6016,0.4727877
6017,0.43480927
6018,0.5051998
6019,0.617435
6020,0.6514776
6021,0.5218419
6022,0.5175154
6023,0.5473912
6024,0.23335479
6025,0.7601648
6026,0.49840087
6027,0.5435756
6028,0.42115054
6029,0.5450492
6030,0.7165719
6031,0.6492686
6032,0.43433338
6033,0.5229599
6034,0.38786122
6035,0.4351167
6036,0.49277678
6037,0.5047958
6038,0.48117855
6039,0.5589698
6040,0.46320504
6041,0.62516737
6042,0.5802705
6043,0.3479519
6044,0.5467819
6045,0.46129006
6046,0.5575664
6047,0.5478048
6048,0.6386177
6049,0.44082654
6050,0.50473255
6051,0.33203733
6052,0.41809118
6053,0.42703635
6054,0.85921824
6055,0.5303187
6056,0.27886498
6057,0.5044161
6058,0.6297356
6059,0.1643487
6060,0.5200014
6061,0.5669931
6062,0.5847208
6063,0.62581575
6064,0.46430367
6065,0.68348753
6066,0.52905273
6067,0.51234376
6068,0.5167338
6069,0.6173946
6070,0.4366616
6071,0.2860599
6072,0.4009495
6073,0.6007654
6074,0.48219314
6075,0.6174963
6076,0.5393346
6077,0.46128383
6078,0.44082654
6079,0.35557625
6080,0.746915
6081,0.62207204
6082,0.62561774
6083,0.35745493
6084,0.44066027
6085,0.32321268
6086,0.43554622
6087,0.42671397
6088,0.3770526
6089,0.41384315
6090,0.46704176
6091,0.43287838
6092,0.52465254
6093,0.19579881
6094,0.54654765
6095,0.53987294
6096,0.35345337
6097,0.6046273
6098,0.51234376
6099,0.42905372
6100,0.26224074
6101,0.35453624
6102,0.41930437
6103,0.46813068
6104,0.5017987
6105,0.75885993
6106,0.5345036
6107,0.45345983
6108,0.4597343
6109,0.5311564
6110,0.5771942
6111,0.42195657
6112,0.8186482
6113,0.4621655
6114,0.5190868
6115,0.41519397
6116,0.41866818
6117,0.42940003
6118,0.5333
6119,0.5775755
6120,0.4116092
6121,0.48856544
6122,0.5735032
6123,0.4378498
6124,0.8726647
6125,0.43354023
6126,0.49255952
6127,0.4774519
6128,0.33160987
6129,0.44133806
6130,0.45392334
6131,0.36215633
6132,0.5215647
6133,0.682557
6134,0.47886372
6135,0.5644945
6136,0.62410706
6137,0.4953629
6138,0.44510826
6139,0.4288095
6140,0.43775335
6141,0.5137125
6142,0.6351836
6143,0.3946654
6144,0.4653181
6145,0.67313504
6146,0.4424182
6147,0.24649757
6148,0.6891247
6149,0.664897
6150,0.46501952
6151,0.6985302
6152,0.45262498
6153,0.45128328
6154,0.540363
6155,0.37064174
6156,0.4716069
6157,0.5149242
6158,0.44820327
6159,0.5134988
6160,0.5642738
6161,0.5495375
6162,0.5802217
6163,0.47182867
6164,0.24420571
6165,0.47650075
6166,0.33867565
6167,0.5763923
6168,0.55998963
6169,0.38388658
6170,0.4989268
6171,0.55839837
6172,0.46493137
6173,0.26686218
6174,0.48259372
6175,0.49730426
6176,0.68068695
6177,0.33904758
6178,0.63964075
6179,0.5366104
6180,0.14681055
6181,0.5289097
6182,0.52494377
6183,0.47650075
6184,0.6152646
6185,0.5325681
6186,0.46467847
6187,0.32309058
6188,0.2524832
6189,0.6211222
6190,0.6046701
6191,0.4064948
6192,0.66707826
6193,0.51016754
6194,0.6449495
6195,0.5933022
6196,0.6379743
6197,0.51545787
6198,0.41564092
6199,0.46689394
6200,0.47443452
6201,0.47628632
6202,0.60610306
6203,0.34436598
6204,0.34131804
6205,0.33106518
6206,0.43151927
6207,0.5276306
6208,0.5354787
6209,0.42861933
6210,0.107966684
6211,0.37453824
6212,0.48477328
6213,0.5355575
6214,0.57765937
6215,0.67973095
6216,0.4021766
6217,0.5154551
6218,0.40978
6219,0.52820945
6220,0.42511556
6221,0.39379787
6222,0.6738655
6223,0.38968047
6224,0.63745475
6225,0.45170286
6226,0.5307106
6227,0.36122486
6228,0.5314406
6229,0.5038218
6230,0.52124923
6231,0.61822367
6232,0.5709523
6233,0.49402797
6234,0.6062427
6235,0.5468993
6236,0.49255952
6237,0.65623856
6238,0.5503142
6239,0.59422725
6240,0.513525
6241,0.45476857
6242,0.4955174
6243,0.37906364
6244,0.39144754
6245,0.77196807
6246,0.4669452
6247,0.46045592
6248,0.6605202
6249,0.33251545
6250,0.5529378
6251,0.6543191
6252,0.5585569
6253,0.6426825
6254,0.46817145
6255,0.5953228
6256,0.54837185
6257,0.5360621
6258,0.60108906
6259,0.6185438
6260,0.62015045
6261,0.41436127
6262,0.5270597
6263,0.8309829
6264,0.7114755
6265,0.3035314
6266,0.319823
6267,0.5218012
6268,0.5551598
6269,0.73009694
6270,0.6171432
6271,0.5333
6272,0.5425499
6273,0.5610749
6274,0.6400092
6275,0.6215957
6276,0.5886641
6277,0.66171926
6278,0.56117064
6279,0.62679744
6280,0.5629468
6281,0.62636125
6282,0.69772834
6283,0.70995474
6284,0.29891685
6285,0.49269354
6286,0.3770526
6287,0.5969331
6288,0.56421113
6289,0.53393936
6290,0.4525024
6291,0.6510459
6292,0.4430495
6293,0.43359572
6294,0.6601051
6295,0.52996165
6296,0.45802242
6297,0.5792513
6298,0.43250257
6299,0.42597544
6300,0.65979487
6301,0.52355033
6302,0.53226626
6303,0.4594454
6304,0.48540607
6305,0.548539
6306,0.58206314
6307,0.68068695
6308,0.4712018
6309,0.3787673
6310,0.16648985
6311,0.448789
6312,0.49744093
6313,0.17769326
6314,0.52670705
6315,0.6234197
6316,0.5539817
6317,0.53340095
6318,0.5448467
6319,0.64881235
6320,0.5149688
6321,0.5028626
6322,0.5435756
6323,0.52685416
6324,0.49912962
6325,0.45871854
6326,0.4830904
6327,0.50961214
6328,0.4089517
6329,0.64586234
6330,0.50045365
6331,0.36567533
6332,0.51911193
6333,0.66001356
6334,0.4213417
6335,0.58283067
6336,0.5076583
6337,0.5238455
6338,0.5686914
6339,0.47524875
6340,0.49590236
6341,0.5489053
6342,0.61192167
6343,0.34737983
6344,0.35274214
6345,0.45802242
6346,0.5759312
6347,0.3766162
6348,0.46179298
6349,0.33517912
6350,0.4860474
6351,0.41312584
6352,0.6960546
6353,0.49525785
6354,0.3945615
6355,0.33995736
6356,0.42595604
6357,0.67485076
6358,0.41370237
